"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARG","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",3755.159,
"ARG","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",4178.732,
"ARG","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",4057.647,
"ARG","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",,"M"
"ARG","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",3277.956,
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",,"M"
"BRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",1018.45,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",1851.733,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",2140.164,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",2966.709,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",3206.794,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",3284.425,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",3701.512,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",4534.241,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",4375.73,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",4166.666,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",4227.074,
"CHL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",4996.339,
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",,"M"
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",2658.344,
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",2777.741,
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",2937.865,
"COL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",2987.19,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",0,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",0,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",3706.485,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",6119.231,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",6202.858,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",6219.33,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",6203.072,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",6533.621,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",6897.24,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",6435.815,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",6663.268,
"EST","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",1252.489,
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",1098.605,
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",,"M"
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",1479.537,
"IDN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",4328.07,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",4985.438,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",4579.151,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",5339.02,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",5193.515,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",5696.49,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",6350.192,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",6765.419,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",7215.428,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",7301.94,
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",,"M"
"ISR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",3033.324,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",5375.793,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",5061.048,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",4757.585,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",4954.357,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",5098.365,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",5967.756,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",6630.963,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",6824.183,
"LVA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",,"M"
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",4470.378,
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",5223.885,
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",5390.832,
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",5001.486,
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",4472.609,
"RUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",6971.82,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8375.044,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",8524.535,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",8676.203,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",8840.479,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",8838.494,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",8949.97,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",8875.089,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",8405.963,
"SVN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"AUS","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"AUS","EDUEXP","TRY","PC_GDP","A","2000",1.497,
"AUS","EDUEXP","TRY","PC_GDP","A","2005",1.523,
"AUS","EDUEXP","TRY","PC_GDP","A","2008",1.538,
"AUS","EDUEXP","TRY","PC_GDP","A","2009",1.623,
"AUS","EDUEXP","TRY","PC_GDP","A","2010",1.681,
"AUS","EDUEXP","TRY","PC_GDP","A","2011",1.634,
"AUS","EDUEXP","TRY","PC_GDP","A","2012",1.604,
"AUS","EDUEXP","TRY","PC_GDP","A","2013",1.695,
"AUS","EDUEXP","TRY","PC_GDP","A","2014",1.853,
"AUS","EDUEXP","TRY","PC_GDP","A","2015",2.034,
"AUS","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.764,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.876,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.852,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.245,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.488,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.185,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.007,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.985,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.949,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.921,
"AUS","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2005",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2008",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2010",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2011",,"M"
"AUT","EDUEXP","TRY","PC_GDP","A","2012",1.746,
"AUT","EDUEXP","TRY","PC_GDP","A","2013",1.744,
"AUT","EDUEXP","TRY","PC_GDP","A","2014",1.71,
"AUT","EDUEXP","TRY","PC_GDP","A","2015",1.742,
"AUT","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2005",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2010",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2011",,"M"
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.124,
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.204,
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.122,
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.122,
"AUT","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"BEL","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"BEL","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"BEL","EDUEXP","TRY","PC_GDP","A","2005",1.222,
"BEL","EDUEXP","TRY","PC_GDP","A","2008",1.275,
"BEL","EDUEXP","TRY","PC_GDP","A","2009",1.386,
"BEL","EDUEXP","TRY","PC_GDP","A","2010",1.37,
"BEL","EDUEXP","TRY","PC_GDP","A","2011",1.377,
"BEL","EDUEXP","TRY","PC_GDP","A","2012",1.4,
"BEL","EDUEXP","TRY","PC_GDP","A","2013",1.45,
"BEL","EDUEXP","TRY","PC_GDP","A","2014",1.469,
"BEL","EDUEXP","TRY","PC_GDP","A","2015",1.474,
"BEL","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.074,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2008",4.325,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.331,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.292,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.256,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.332,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.363,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.333,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.27,
"BEL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"CAN","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"CAN","EDUEXP","TRY","PC_GDP","A","2000",2.266,
"CAN","EDUEXP","TRY","PC_GDP","A","2005",2.305,
"CAN","EDUEXP","TRY","PC_GDP","A","2008",2.383,
"CAN","EDUEXP","TRY","PC_GDP","A","2009",2.7,
"CAN","EDUEXP","TRY","PC_GDP","A","2010",2.608,
"CAN","EDUEXP","TRY","PC_GDP","A","2011",2.477,
"CAN","EDUEXP","TRY","PC_GDP","A","2012",2.484,
"CAN","EDUEXP","TRY","PC_GDP","A","2013",2.508,
"CAN","EDUEXP","TRY","PC_GDP","A","2014",2.499,
"CAN","EDUEXP","TRY","PC_GDP","A","2015",2.448,
"CAN","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.214,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.267,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.526,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.827,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.728,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.561,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.523,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.48,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.442,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.504,
"CAN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"CZE","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"CZE","EDUEXP","TRY","PC_GDP","A","2000",0.754,
"CZE","EDUEXP","TRY","PC_GDP","A","2005",0.954,
"CZE","EDUEXP","TRY","PC_GDP","A","2008",1.089,
"CZE","EDUEXP","TRY","PC_GDP","A","2009",1.201,
"CZE","EDUEXP","TRY","PC_GDP","A","2010",1.178,
"CZE","EDUEXP","TRY","PC_GDP","A","2011",1.358,
"CZE","EDUEXP","TRY","PC_GDP","A","2012",1.439,
"CZE","EDUEXP","TRY","PC_GDP","A","2013",1.33,
"CZE","EDUEXP","TRY","PC_GDP","A","2014",1.228,
"CZE","EDUEXP","TRY","PC_GDP","A","2015",1.156,
"CZE","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.571,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2005",2.763,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2008",2.522,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2009",2.755,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2010",2.697,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.717,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.753,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.692,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.646,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.646,
"CZE","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"DNK","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"DNK","EDUEXP","TRY","PC_GDP","A","2000",1.519,
"DNK","EDUEXP","TRY","PC_GDP","A","2005",1.658,
"DNK","EDUEXP","TRY","PC_GDP","A","2008",1.624,
"DNK","EDUEXP","TRY","PC_GDP","A","2009",1.83,
"DNK","EDUEXP","TRY","PC_GDP","A","2010",1.829,
"DNK","EDUEXP","TRY","PC_GDP","A","2011",1.847,
"DNK","EDUEXP","TRY","PC_GDP","A","2012",,"M"
"DNK","EDUEXP","TRY","PC_GDP","A","2013",1.706,
"DNK","EDUEXP","TRY","PC_GDP","A","2014",1.692,
"DNK","EDUEXP","TRY","PC_GDP","A","2015",,"M"
"DNK","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.007,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.356,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2008",4.132,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.619,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.665,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.253,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.645,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.58,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.797,
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2015",,"M"
"DNK","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"FIN","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"FIN","EDUEXP","TRY","PC_GDP","A","2000",1.648,
"FIN","EDUEXP","TRY","PC_GDP","A","2005",1.656,
"FIN","EDUEXP","TRY","PC_GDP","A","2008",1.616,
"FIN","EDUEXP","TRY","PC_GDP","A","2009",1.811,
"FIN","EDUEXP","TRY","PC_GDP","A","2010",1.842,
"FIN","EDUEXP","TRY","PC_GDP","A","2011",1.863,
"FIN","EDUEXP","TRY","PC_GDP","A","2012",1.848,
"FIN","EDUEXP","TRY","PC_GDP","A","2013",1.809,
"FIN","EDUEXP","TRY","PC_GDP","A","2014",1.775,
"FIN","EDUEXP","TRY","PC_GDP","A","2015",1.726,
"FIN","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.473,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.699,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.603,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.922,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.961,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.909,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.941,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.926,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.944,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.003,
"FIN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"FRA","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"FRA","EDUEXP","TRY","PC_GDP","A","2000",1.304,
"FRA","EDUEXP","TRY","PC_GDP","A","2005",1.291,
"FRA","EDUEXP","TRY","PC_GDP","A","2008",1.389,
"FRA","EDUEXP","TRY","PC_GDP","A","2009",1.471,
"FRA","EDUEXP","TRY","PC_GDP","A","2010",1.468,
"FRA","EDUEXP","TRY","PC_GDP","A","2011",1.453,
"FRA","EDUEXP","TRY","PC_GDP","A","2012",1.443,
"FRA","EDUEXP","TRY","PC_GDP","A","2013",1.47,
"FRA","EDUEXP","TRY","PC_GDP","A","2014",1.477,
"FRA","EDUEXP","TRY","PC_GDP","A","2015",1.464,
"FRA","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.166,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.867,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.841,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.99,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.938,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.809,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.791,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.784,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.784,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.743,
"FRA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"DEU","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"DEU","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"DEU","EDUEXP","TRY","PC_GDP","A","2005",1.026,
"DEU","EDUEXP","TRY","PC_GDP","A","2008",1.082,
"DEU","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"DEU","EDUEXP","TRY","PC_GDP","A","2010",1.199,
"DEU","EDUEXP","TRY","PC_GDP","A","2011",1.207,
"DEU","EDUEXP","TRY","PC_GDP","A","2012",1.219,
"DEU","EDUEXP","TRY","PC_GDP","A","2013",1.219,
"DEU","EDUEXP","TRY","PC_GDP","A","2014",1.227,
"DEU","EDUEXP","TRY","PC_GDP","A","2015",1.224,
"DEU","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.278,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.078,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.317,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.188,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.131,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.1,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.064,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.996,
"DEU","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"GRC","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"GRC","EDUEXP","TRY","PC_GDP","A","2000",0.742,
"GRC","EDUEXP","TRY","PC_GDP","A","2005",1.459,
"GRC","EDUEXP","TRY","PC_GDP","A","2008",,"M"
"GRC","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"GRC","EDUEXP","TRY","PC_GDP","A","2010",,"M"
"GRC","EDUEXP","TRY","PC_GDP","A","2011",,"M"
"GRC","EDUEXP","TRY","PC_GDP","A","2012",0.9,
"GRC","EDUEXP","TRY","PC_GDP","A","2013",0.871,
"GRC","EDUEXP","TRY","PC_GDP","A","2014",0.885,
"GRC","EDUEXP","TRY","PC_GDP","A","2015",0.989,
"GRC","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.56,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2005",2.733,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2010",,"M"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2011",,"M"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.881,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.877,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.852,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.854,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"HUN","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"HUN","EDUEXP","TRY","PC_GDP","A","2000",1.102,
"HUN","EDUEXP","TRY","PC_GDP","A","2005",1.082,
"HUN","EDUEXP","TRY","PC_GDP","A","2008",,"M"
"HUN","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"HUN","EDUEXP","TRY","PC_GDP","A","2010",,"M"
"HUN","EDUEXP","TRY","PC_GDP","A","2011",,"M"
"HUN","EDUEXP","TRY","PC_GDP","A","2012",1.24,
"HUN","EDUEXP","TRY","PC_GDP","A","2013",1.276,
"HUN","EDUEXP","TRY","PC_GDP","A","2014",0.94,
"HUN","EDUEXP","TRY","PC_GDP","A","2015",0.883,
"HUN","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.957,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.033,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",,"M"
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",,"M"
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.585,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.5,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.819,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.881,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"ISL","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"ISL","EDUEXP","TRY","PC_GDP","A","2000",1.03,
"ISL","EDUEXP","TRY","PC_GDP","A","2005",1.204,
